;figi;ticker;share_name;datetime;last_price;sell_flag;buy_flag;strategy_id;profit;currency
8234;BBG009S3NB30;GOOG;Alphabet Class C;2022-03-10;2678.2;1;0;sma;0;usd
8235;BBG000BSZ738;SIGI;Selective Insurance Group;2022-03-11;86.3;0;1;sma;0;usd
8236;BBG0019JZ882;KMI;Kinder Morgan;2022-03-11;19.29;0;1;sma;0;usd
8237;BBG000BC33T9;ARE;Alexandria Real Estate Equities REIT;2022-03-11;197.45;1;0;sma;0;usd
8238;BBG000PTLGZ1;LEA;Lear Corp;2022-03-11;129.95;1;0;sma;0;usd
8239;BBG000BVMG26;MKSI;MKS Instruments;2022-03-11;118.13;1;0;sma;0;usd
8240;BBG001Y2XS07;ABNB;Airbnb, Inc;2022-03-11;160.39;1;0;sma;0;usd
8241;BBG000BNFLM9;LRCX;Lam Research;2022-03-11;476.95;1;0;sma;0;usd
8242;BBG000BJ26K7;ALB;Albemarle;2022-03-11;202.0;1;0;sma;0;usd
8243;BBG000BT1ZY7;SJW;SJW Group;2022-03-11;67.5;1;0;sma;0;usd
8244;BBG000BHCP19;MCHP;Microchip Technology;2022-03-11;65.49;1;0;sma;0;usd
8245;BBG000BGKHZ3;VRSN;VeriSign;2022-03-11;213.34;1;0;sma;0;usd
8246;BBG000BS5170;RGLD;Royal Gold;2022-03-14;147.0;0;1;sma;0;usd
8247;BBG000BM2FL9;ET;Energy Transfer LP;2022-03-14;11.4;0;1;sma;0;usd
8248;BBG000PYX812;ZUMZ;Zumiez Inc;2022-03-14;39.27;1;0;sma;0;usd
8249;BBG000BS7KS3;TAP;Molson Coors Brewing;2022-03-14;54.29;0;1;sma;0;usd
8250;BBG000BJW241;EXP;Eagle Materials Inc;2022-03-14;124.0;1;0;sma;0;usd
8251;BBG000WCFV84;LYB;LyondellBasell;2022-03-14;103.68;0;1;sma;0;usd
8252;BBG000C13CD9;CDNS;Cadence Design Systems;2022-03-14;155.79;1;0;sma;0;usd
8253;BBG000BT0CM2;SIVB;SVB Financial Group;2022-03-14;520.67;1;0;sma;0;usd
8254;BBG000BNGBW9;NOK;Nokia;2022-03-14;5.18;1;0;sma;0;usd
8255;BBG000N625H8;FRHC;Freedom Holding Corp/NV;2022-03-14;52.51;1;0;sma;0;usd
8256;BBG000Q1KFH4;WAL;Western Alliance Bancorp;2022-03-14;76.76;1;0;sma;0;usd
8257;BBG000CPBCL8;OII;Oceaneering International Inc;2022-03-14;14.64;0;1;sma;0;usd
8258;BBG000BJ3PD2;ETN;Eaton Corporation;2022-03-14;141.77;1;0;sma;0;usd
8259;BBG000BNY197;MEI;Methode Electronics Inc;2022-03-14;44.01;1;0;sma;0;usd
8260;BBG00NK8H8T2;TW;Tradeweb Markets;2022-03-14;87.1;1;0;sma;0;usd
8261;BBG000JYP7L8;CE;Celanese Corp;2022-03-14;147.22;1;0;sma;0;usd
8262;BBG000BCQ6J8;KKR;KKR & Co. Inc.;2022-03-14;56.18;1;0;sma;0;usd
8263;BBG0039320N9;ZTS;Zoetis;2022-03-14;189.52;1;0;sma;0;usd
8264;BBG000DBKR53;SMTC;Semtech Corp;2022-03-14;62.86;1;0;sma;0;usd
8265;BBG000BCT197;AMN;AMN Healthcare Services Inc;2022-03-14;105.15;1;0;sma;0;usd
8266;BBG001WTBC36;POST;Post Holdings Inc;2022-03-15;74.75;1;0;sma;0;usd
8267;BBG000BLGFJ9;LHX;L3Harris Technologies Inc;2022-03-15;258.57;0;1;sma;0;usd
8268;BBG000BP8Z50;MSI;Motorola Solutions;2022-03-15;233.22;1;0;sma;0;usd
8269;BBG000BKVJK4;HAS;Hasbro;2022-03-15;85.5;1;0;sma;0;usd
8270;BBG000BH3GZ2;YUM;Yum!;2022-03-15;121.87;1;0;sma;0;usd
8271;BBG000D8KTN6;CWT;California Water Service;2022-03-15;55.71;1;0;sma;0;usd
8272;BBG000CVWGS6;ATVI;Activision Blizzard;2022-03-15;79.2;0;1;sma;0;usd
8273;BBG000HSLV70;UCTT;Ultra Clean Holdings Inc;2022-03-15;33.99;1;0;sma;0;usd
8274;BBG00HY28P97;GTX;Garrett Motion Inc;2022-03-16;6.9;1;0;sma;0;usd
8275;BBG00Y4RQNH4;VTRS;Viatris Inc;2022-03-16;10.98;1;0;sma;0;usd
8276;BBG000D898T9;CAH;Cardinal Health;2022-03-17;62.98;0;1;sma;0;usd
8277;BBG000BV8DN6;TJX;TJX;2022-03-17;62.44;1;0;sma;0;usd
8278;BBG000BBPFB9;AMAT;Applied Materials;2022-03-17;115.97;1;0;sma;0;usd
8279;BBG000BNNKG9;MAS;Masco;2022-03-17;49.18;1;0;sma;0;usd
8280;BBG000CTV4N4;ENTG;Entegris Inc;2022-03-17;111.06;1;0;sma;0;usd
8281;BBG001P63B80;CDW;CDW Corp;2022-03-17;171.68;1;0;sma;0;usd
8282;BBG000BMBL90;ITW;Illinois Tool Works;2022-03-17;196.62;1;0;sma;0;usd
8283;BBG000PXDL44;LKQ;LKQ Corporation;2022-03-17;48.35;1;0;sma;0;usd
8284;BBG000BVDBY2;DRQ;Dril-Quip Inc;2022-03-17;37.95;0;1;sma;0;usd
8285;BBG0077SYZV6;BOOT;Boot Barn Holdings Inc;2022-03-17;93.0;1;0;sma;0;usd
8286;BBG000BZX1N5;AIZ;Assurant;2022-03-18;190.94;0;1;sma;0;usd
8287;BBG000RKXRQ1;BGS;B&G Foods Inc;2022-03-18;28.29;1;0;sma;0;usd
8288;BBG000BGLFP7;STAG;STAG Industrial REIT;2022-03-18;39.88;1;0;sma;0;usd
8289;BBG000BX74M4;CNXN;PC Connection Inc;2022-03-18;51.96;0;1;sma;0;usd
8290;BBG000G25P51;DIOD;Diodes Inc;2022-03-18;75.25;1;0;sma;0;usd
8291;BBG000F395V1;COTY;Coty;2022-03-18;8.28;1;0;sma;0;usd
8292;BBG000HGYNZ9;STLD;Steel Dynamics Inc;2022-03-18;92.16;0;1;sma;0;usd
8293;BBG000BCY878;BCPC;Balchem Corp;2022-03-18;133.12;1;0;sma;0;usd
8294;BBG000BB99S3;SLAB;Silicon Laboratories Inc;2022-03-18;135.09;1;0;sma;0;usd
8295;BBG000BMW2Z0;KMB;Kimberly-Clark;2022-03-18;124.76;1;0;sma;0;usd
8296;BBG000BVLRY8;ALV;Autoliv, Inc.;2022-03-18;75.8;1;0;sma;0;usd
8297;BBG000BPGQ60;MSEX;Middlesex Water Company;2022-03-18;94.19;1;0;sma;0;usd
8298;BBG000BF0K17;CAT;Caterpillar;2022-03-18;232.0;0;1;sma;0;usd
8299;BBG000BV4XJ1;UTHR;United Therapeutics Corp;2022-03-21;187.26;1;0;sma;0;usd
8300;BBG000F964B6;AWR;American States Water Co;2022-03-21;86.23;1;0;sma;0;usd
8301;BBG0019V9M65;TNDM;Tandem Diabetes Care Inc;2022-03-21;116.56;1;0;sma;0;usd
8302;BBG009PH3Q86;RACE;Ferrari N.V.;2022-03-21;221.64;1;0;sma;0;usd
8303;BBG000BT7ZK6;SONY;Sony Corp;2022-03-21;89.12;1;0;sma;0;usd
8304;BBG000BD8ZK0;TSM;Taiwan Semiconductor Manufacturing;2022-03-21;98.78;1;0;sma;0;usd
8305;BBG0016YQTR5;TPH;Tri Pointe Homes, Inc.;2022-03-21;20.95;1;0;sma;0;usd
8306;BBG000BMNBY1;EEFT;Euronet Worldwide Inc;2022-03-22;140.18;0;1;sma;0;usd
8307;BBG000BKNX95;GT;Goodyear Tire & Rubber;2022-03-22;14.0;1;0;sma;0;usd
8308;BBG000CF5097;GBX;Greenbrier Cos Inc;2022-03-22;44.09;0;1;sma;0;usd
8309;BBG000BH5LT6;RIG;Transocean;2022-03-22;4.48;0;1;sma;0;usd
8310;BBG000F5YH15;WWE;World Wrestling Entertainment;2022-03-22;61.55;0;1;sma;0;usd
8311;BBG000BDDN94;OIS;Oil States International Inc;2022-03-22;7.42;0;1;sma;0;usd
8312;BBG000BLZRJ2;MS;Morgan Stanley;2022-03-22;90.75;1;0;sma;0;usd
8313;BBG00BN96922;DOW;Dow Inc;2022-03-23;69.09;0;1;sma;0;usd
8314;BBG000Q4XNV1;BDC;Belden Inc;2022-03-23;50.8;1;0;sma;0;usd
8315;BBG000BQBYR3;NVR;NVR Inc;2022-03-23;4281.0;1;0;sma;0;usd
8316;BBG000BS0ZF1;RL;Ralph Lauren;2022-03-23;109.1;1;0;sma;0;usd
8317;BBG000BD53V2;WWD;Woodward Inc;2022-03-23;116.63;0;1;sma;0;usd
8318;BBG0077VS2C0;BLD;TopBuild Corp;2022-03-23;175.44;1;0;sma;0;usd
8319;BBG000CXYSZ6;FFIV;F5;2022-03-23;200.46;1;0;sma;0;usd
8320;BBG000BKRSZ3;KAI;Kadant Inc.;2022-03-23;189.97;1;0;sma;0;usd
8321;BBG00FWP4JW4;SWX;Southwest Gas Holdings;2022-03-23;90.2;0;1;sma;0;usd
8322;BBG000BKZB36;HD;The Home Depot;2022-03-23;310.98;1;0;sma;0;usd
8323;BBG000FQXC75;PIPR;Piper Sandler Companies;2022-03-23;123.56;1;0;sma;0;usd
8324;BBG000BHB3M6;DOV;Dover;2022-03-23;146.26;1;0;sma;0;usd
8325;BBG000D9D830;ACN;Accenture;2022-03-23;322.31;1;0;sma;0;usd
8326;BBG000BGCQT9;CRS;Carpenter Technology Corp;2022-03-24;40.42;0;1;sma;0;usd
8327;BBG000B9ZXB4;ABT;Abbott;2022-03-24;119.6;1;0;sma;0;usd
8328;BBG00FZYFVC5;DK;Delek US Holdings Inc;2022-03-25;21.41;0;1;sma;0;usd
8329;BBG000BWGYF8;VMC;Vulcan Materials;2022-03-25;176.4;1;0;sma;0;usd
8330;BBG0047315D0;SNGS;Сургутнефтегаз;2022-03-25;21.89;1;0;sma;0;rub
8331;BBG006B6PVN9;CDK;CDK Global;2022-03-25;54.79;0;1;sma;0;usd
8332;BBG000BGXMG9;CHDN;Churchill Downs Inc;2022-03-28;201.99;1;0;sma;0;usd
8333;BBG000BQ4WF8;EXEL;Exelixis Inc;2022-03-28;22.88;0;1;sma;0;usd
8334;BBG005CHLM96;EVH;Evolent Health Inc;2022-03-28;27.38;0;1;sma;0;usd
8335;BBG002R1CW27;IR;Ingersoll-Rand;2022-03-28;43.5;1;0;sma;0;usd
8336;BBG000CVKZY0;CRVL;CorVel Corp;2022-03-28;160.14;1;0;sma;0;usd
8337;BBG000C3G9J2;WRLD;World Acceptance Corp;2022-03-28;190.06;1;0;sma;0;usd
8338;BBG000KK1L04;ANIP;ANI Pharmaceuticals Inc;2022-03-28;30.5;1;0;sma;0;usd
8339;BBG000BWLMJ4;WBA;Walgreens Boots Alliance;2022-03-28;45.33;1;0;sma;0;usd
8340;BBG000BJGGV8;FELE;Franklin Electric Co;2022-03-28;69.0;1;0;sma;0;usd
8341;BBG000FP1N32;NTAP;NetApp;2022-03-28;77.4;1;0;sma;0;usd
8342;BBG000BJNGN9;JBL;Jabil Inc.;2022-03-29;57.04;1;0;sma;0;usd
8343;BBG000DCCZW2;AGCO;AGCO Corp;2022-03-29;126.63;0;1;sma;0;usd
8344;BBG000BGF8B5;MANT;ManTech International Corp VA;2022-03-29;82.23;0;1;sma;0;usd
8345;BBG000BJ2D31;SPG;Simon Property Group REIT;2022-03-29;122.5;1;0;sma;0;usd
8346;BBG004730RP0;GAZP;Газпром;2022-03-29;234.55;1;0;sma;0;rub
8347;BBG000C8NJ10;AVNT;Avient Corporation;2022-03-29;50.03;1;0;sma;0;usd
8348;BBG000N9MNX3;TSLA;Tesla Motors;2022-03-29;1022.6;0;1;sma;0;usd
8349;BBG000DS5588;SPB@US;Spectrum Brands Holdings Inc;2022-03-29;84.57;1;0;sma;0;usd
8350;BBG000BGYMH7;MLM;Martin Marietta Materials;2022-03-29;352.33;1;0;sma;0;usd
8351;BBG000BTR593;SWN;Southwestern Energy;2022-03-29;7.26;0;1;sma;0;usd
8352;BBG000BFRF55;CLF;Cleveland-Cliffs;2022-03-29;27.44;0;1;sma;0;usd
8353;BBG000LV0836;IBKR;Interactive Brokers Group Inc;2022-03-29;61.5;1;0;sma;0;usd
8354;BBG000C04224;CBRE;CBRE Group;2022-03-29;82.93;1;0;sma;0;usd
8355;BBG005CPNTQ2;KHC;Kraft Heinz;2022-03-29;42.55;0;1;sma;0;usd
8356;BBG000BVXC87;UBSI;United Bankshares, Inc.;2022-03-30;33.91;1;0;sma;0;usd
8357;BBG000DQN9R3;MIDD;Middleby Corp The;2022-03-30;156.89;1;0;sma;0;usd
8358;BBG000B9YJ35;APH;Amphenol;2022-03-30;73.55;1;0;sma;0;usd
8359;BBG000F7RCJ1;AAP;Advance Auto Parts;2022-03-31;199.56;1;0;sma;0;usd
8360;BBG00FQH6BS9;INVH;Invitation Homes REIT;2022-03-31;40.35;1;0;sma;0;usd
8361;BBG000BVMGF2;ALL;The Allstate Corporation;2022-03-31;126.54;0;1;sma;0;usd
8362;BBG000BB88K4;GPI;Group 1 Automotive Inc;2022-03-31;174.13;1;0;sma;0;usd
8363;BBG000PMBV39;ACIW;ACI Worldwide, Inc.;2022-03-31;27.62;1;0;sma;0;usd
8364;BBG000QM0RZ4;PBH;Prestige Consumer Healthcare I;2022-04-04;54.46;1;0;sma;0;usd
8365;BBG000BNPSQ9;INCY;Incyte;2022-04-04;75.95;0;1;sma;0;usd
8366;BBG000CBMH27;MTG;MGIC Investment Corp;2022-04-04;13.14;1;0;sma;0;usd
8367;BBG000BQ74K1;NTRS;Northern Trust;2022-04-04;104.45;1;0;sma;0;usd
8368;BBG000C2L2L0;JLL;Jones Lang LaSalle Inc;2022-04-05;218.7;1;0;sma;0;usd
8369;BBG000CHSS88;ODFL;Old Dominion Freight Line Inc;2022-04-05;280.04;1;0;sma;0;usd
8370;BBG000C2BXK4;MGM;MGM Resorts International;2022-04-05;40.85;1;0;sma;0;usd
8371;BBG000BN6KG8;SR;Spire Inc.;2022-04-05;72.12;0;1;sma;0;usd
8372;BBG000FXW512;PKI;PerkinElmer;2022-04-05;152.88;1;0;sma;0;usd
8373;BBG00341H6M0;GBT;Global Blood Therapeutics Inc;2022-04-05;32.04;0;1;sma;0;usd
8374;BBG000BQLM34;THRM;Gentherm Inc;2022-04-05;68.81;1;0;sma;0;usd
8375;BBG000BQPC32;F;Ford;2022-04-06;14.56;1;0;sma;0;usd
8376;BBG000C19QW1;CHE;Chemed Corp;2022-04-06;504.88;0;1;sma;0;usd
8377;BBG000BKWSR6;HBAN;Huntington Bancshares;2022-04-06;13.36;1;0;sma;0;usd
8378;BBG000QJW156;BSPB;Банк Санкт-Петербург;2022-04-06;55.98;1;0;sma;0;rub
8379;BBG000BMTFR4;KLAC;KLA-Tencor;2022-04-07;347.55;1;0;sma;0;usd
8380;BBG0026ZDHR0;ANAB;AnaptysBio Inc;2022-04-07;21.63;1;0;sma;0;usd
8381;BBG00MJH9LC4;NFE;New Fortress Energy;2022-04-07;41.01;0;1;sma;0;usd
8382;BBG000BRD0D8;PNC;PNC Financial Services;2022-04-07;168.87;1;0;sma;0;usd
8383;BBG000C1DHF5;CRUS;Cirrus Logic Inc;2022-04-08;79.1;1;0;sma;0;usd
8384;BBG000BKFBD7;STT;State Street;2022-04-08;70.13;1;0;sma;0;usd
8385;BBG000BFC848;KNX;Knight-Swift Transportation;2022-04-08;49.44;1;0;sma;0;usd
8386;BBG000P5LMQ0;SAIA;Saia Inc;2022-04-08;216.93;1;0;sma;0;usd
8387;BBG000BD8PN9;BK;Bank of New York Mellon;2022-04-08;44.1;1;0;sma;0;usd
8388;BBG00GVP5JL4;SMPL;Simply Good Foods Co;2022-04-08;38.32;0;1;sma;0;usd
8389;BBG000BBJQV0;NVDA;NVIDIA;2022-04-08;201.9;1;0;sma;0;usd
8390;BBG000BN8ZK8;DAR;Darling Ingredients Inc;2022-04-11;73.25;0;1;sma;0;usd
8391;BBG000BHY4D9;PB;Prosperity Bancshares;2022-04-11;68.95;1;0;sma;0;usd
8392;BBG000BLKK03;HUM;Humana;2022-04-12;433.06;0;1;sma;0;usd
8393;BBG000C1XKF6;PNFP;Pinnacle Financial Partners In;2022-04-12;74.06;1;0;sma;0;usd
8394;BBG006N7S6K9;FNF;Fidelity National Financial, Inc.;2022-04-12;40.2;1;0;sma;0;usd
8395;BBG000BMKDM3;K;Kellogg;2022-04-13;72.61;0;1;sma;0;usd
8396;BBG0088CYPX8;NLSN;Nielsen Holdings plc;2022-04-13;25.73;0;1;sma;0;usd
8397;BBG005DLMMZ6;NMIH;NMI Holdings Inc;2022-04-13;17.74;1;0;sma;0;usd
8398;BBG000BCTLF6;BAC;Bank of America Corp;2022-04-13;35.67;1;0;sma;0;usd
8399;BBG00H433CR2;EVRG;Evergy, Inc;2022-04-13;66.96;0;1;sma;0;usd
8400;BBG001MFW6D6;CHEF;Chefs' Warehouse Inc;2022-04-13;33.48;0;1;sma;0;usd
8401;BBG000BPH299;TM;Toyota Motor Corp;2022-04-13;160.5;1;0;sma;0;usd
8402;BBG002458LF8;SELG;Селигдар;2022-04-13;49.81;1;0;sma;0;rub
8403;BBG000BQ5DS5;NSC;Norfolk Southern;2022-04-13;246.59;1;0;sma;0;usd
8404;BBG000CZTB66;HLI;Houlihan Lokey, Inc.;2022-04-13;81.58;1;0;sma;0;usd
8405;BBG0059KNH10;CHNG;Change Healthcare Inc;2022-04-14;22.57;0;1;sma;0;usd
8406;BBG000BLBVN4;BKNG;Booking;2022-04-14;2053.25;1;0;sma;0;usd
8407;BBG000BHTPZ4;SCSC;ScanSource Inc;2022-04-14;38.39;0;1;sma;0;usd
8408;BBG000BNDN65;LOW;Lowe's;2022-04-14;190.4;1;0;sma;0;usd
8409;BBG000JCZJS2;TNC;Tennant Company;2022-04-14;61.62;1;0;sma;0;usd
8410;BBG00BN961G4;DD;DuPont de Nemours Inc;2022-04-14;63.0;1;0;sma;0;usd
8411;BBG000BNSZP1;MCD;McDonald’s;2022-04-14;244.17;1;0;sma;0;usd
8412;BBG000RJ2J04;SSNC;SS&C Technologies Holdings Inc;2022-04-18;60.5;1;0;sma;0;usd
8413;BBG000BKFZM4;GLW;Corning;2022-04-18;35.29;1;0;sma;0;usd
8414;BBG001KJ2HM9;HII;Huntington Ingalls Industries Inc;2022-04-18;203.78;0;1;sma;0;usd
8415;BBG000DPZHS3;NTUS;Natus Medical Inc;2022-04-18;32.65;0;1;sma;0;usd
8416;BBG000BWXBC2;WMT;Wal-Mart Stores;2022-04-18;145.79;0;1;sma;0;usd
8417;BBG003PGJHP5;TMHC;Taylor Morrison Home Corp;2022-04-18;28.55;1;0;sma;0;usd
8418;BBG000BH0106;BX;Blackstone;2022-04-18;99.42;1;0;sma;0;usd
8419;BBG000HN7W02;PLUS;ePlus Inc;2022-04-18;55.6;0;1;sma;0;usd
8420;BBG001J2R5H3;VAC;Marriott Vacations Worldwide Corporation;2022-04-18;142.12;1;0;sma;0;usd
8421;BBG000DRM643;IBN;ICICI Bank;2022-04-19;17.64;1;0;sma;0;usd
8422;BBG000RMWQD4;ENPG;En+ Group;2022-04-19;630.0;1;0;sma;0;rub
8423;BBG000NDV1D4;TMUS;T-Mobile US Inc;2022-04-19;126.01;0;1;sma;0;usd
8424;BBG000BDDNH5;BALL;Ball Corporation;2022-04-19;70.81;1;0;sma;0;usd
8425;BBG004S684M6;SIBN;Газпром нефть;2022-04-19;394.75;1;0;sma;0;rub
8426;BBG000BB6R33;MXL;MaxLinear Inc;2022-04-20;40.61;1;0;sma;0;usd
8427;BBG000BQV1S2;SYNA;Synaptics Inc;2022-04-20;141.78;1;0;sma;0;usd
8428;BBG000C3NTN5;HOLX;Hologic;2022-04-20;76.91;0;1;sma;0;usd
8429;BBG000BCVJ77;BAX;Baxter International;2022-04-20;73.69;1;0;sma;0;usd
8430;BBG000C8D8G9;BOH;Bank of Hawaii;2022-04-20;75.2;1;0;sma;0;usd
8431;BBG00J0BBZL0;SAIL;SailPoint Technologies Holdings;2022-04-20;61.74;0;1;sma;0;usd
8432;BBG003LYCMB1;SFIN;ЭсЭфАй;2022-04-20;452.0;1;0;sma;0;rub
8433;BBG000DN4ZT1;TCBI;Texas Capital Bancshares Inc;2022-04-21;54.02;1;0;sma;0;usd
8434;BBG0029SNR63;CPRI;Capri Holdings Limited;2022-04-22;42.5;1;0;sma;0;usd
8435;BBG009Q036D0;GMS;GMS Inc;2022-04-22;47.16;1;0;sma;0;usd
8436;BBG000BSS5C0;SF;Stifel Financial;2022-04-22;60.27;1;0;sma;0;usd
8437;BBG003NJHZT9;DDOG;Datadog Inc;2022-04-22;95.41;1;0;sma;0;usd
8438;BBG000F1ZSQ2;MA;Mastercard;2022-04-22;340.0;1;0;sma;0;usd
8439;BBG000BWQTD0;WAFD;Washington Federal, Inc.;2022-04-25;30.93;1;0;sma;0;usd
8440;BBG0113JGQF0;STX;Seagate;2022-04-25;82.51;1;0;sma;0;usd
8441;BBG000K4WS65;CVCO;Cavco Industries Inc;2022-04-25;226.07;1;0;sma;0;usd
8442;BBG000LLRNX3;COFS;ChoiceOne Financial Services, Inc.;2022-04-25;20.52;1;0;sma;0;usd
8443;BBG000GX14P2;AVAV;AeroVironment Inc;2022-04-25;86.4;0;1;sma;0;usd
8444;BBG000BS0ZF1;RL;Ralph Lauren;2022-04-26;93.32;1;0;sma;0;usd
8445;BBG000CZWZ05;BMRN;BioMarin Pharmaceutical Inc;2022-04-26;79.72;1;0;sma;0;usd
8446;BBG000BLW530;EMN;Eastman Chemical Company;2022-04-26;101.96;1;0;sma;0;usd
8447;BBG000JWD753;LVS;Las Vegas Sands Corp;2022-04-26;33.65;1;0;sma;0;usd
8448;BBG000BF0672;CASY;Casey's General Stores Inc;2022-04-26;199.91;0;1;sma;0;usd
8449;BBG000DD8WX1;UMBF;UMB Financial;2022-04-26;87.52;1;0;sma;0;usd
8450;BBG000DSQLQ0;GTN;Gray Television Inc;2022-04-27;20.27;1;0;sma;0;usd
8451;BBG001Y2XS07;ABNB;Airbnb, Inc;2022-04-27;113.01;1;0;sma;0;usd
8452;BBG000BPRN29;ONTO;Onto Innovation Inc;2022-04-27;73.21;1;0;sma;0;usd
8453;BBG0100R9963;SGZH;Сегежа;2022-04-28;8.895;1;0;sma;0;rub
8454;BBG000G9W6L0;HUBG;Hub Group Inc;2022-04-28;69.02;1;0;sma;0;usd
8455;BBG000N2HDY5;ANET;Arista Networks Inc;2022-04-28;102.2;1;0;sma;0;usd
8456;BBG000HG21Y3;NUS;Nu Skin Enterprises Inc;2022-04-28;44.93;1;0;sma;0;usd
8457;BBG000BBL0Y1;ALK;Alaska Air Group;2022-04-29;46.1;1;0;sma;0;usd
8458;BBG000BP1152;CIEN;Ciena Corp;2022-04-29;48.87;1;0;sma;0;usd
8459;BBG000CZ8W54;HALO;Halozyme Therapeutics Inc;2022-04-29;44.33;0;1;sma;0;usd
8460;BBG000BTT5B8;SXI;Standex International Corp;2022-04-29;92.74;1;0;sma;0;usd
8461;BBG000D1Y3P1;FORM;FormFactor Inc;2022-04-29;39.58;1;0;sma;0;usd
8462;BBG000BXQ7R1;ZNH;China Southern Airlines;2022-05-02;26.12;1;0;sma;0;usd
8463;BBG000G7W420;LHCG;LHC Group Inc;2022-05-02;166.01;0;1;sma;0;usd
8464;BBG000BQ87N0;ES;Eversource Energy;2022-05-03;92.19;0;1;sma;0;usd
8465;BBG000BMQPL1;KEY;KeyCorp;2022-05-03;19.52;1;0;sma;0;usd
8466;BBG000BS2ZD1;SLP;Simulations Plus Inc.;2022-05-03;46.48;0;1;sma;0;usd
8467;BBG000PV2M48;HURN;Huron Consulting Group Inc;2022-05-03;60.2;0;1;sma;0;usd
8468;BBG000HGTH33;CARS;Cars.com Inc;2022-05-03;10.01;1;0;sma;0;usd
8469;BBG000BWVSR1;WM;Waste Management;2022-05-03;156.2;0;1;sma;0;usd
8470;BBG000BMFFQ0;J;Jacobs Engineering;2022-05-04;140.06;0;1;sma;0;usd
8471;BBG000BWMX63;WBS;Webster Financial Corporation;2022-05-04;48.73;1;0;sma;0;usd
8472;BBG000CR20B1;EWBC;East West Ban;2022-05-04;73.44;1;0;sma;0;usd
8473;BBG000BWQFY7;WFC;Wells Fargo & Company;2022-05-04;45.4;1;0;sma;0;usd
8474;BBG000BMGPW0;JJSF;J&J Snack Foods Corp;2022-05-04;127.72;1;0;sma;0;usd
8475;BBG000L9CV04;UPS;United Parcel Service;2022-05-04;182.96;1;0;sma;0;usd
8476;BBG004S68598;MTLR;Мечел;2022-05-04;128.5;0;1;sma;0;rub
8477;TBG000PV2L86;TNL;Travel + Leisure Co.;2022-05-10;50.82;1;0;sma;0;usd
8478;BBG0073F9RT7;LITE;Lumentum Holdings Inc;2022-05-10;86.42;1;0;sma;0;usd
8479;BBG001J1QN87;ICPT;Intercept Pharmaceuticals Inc;2022-05-10;17.9;0;1;sma;0;usd
8480;BBG000BSLZY7;SCHW;The Charles Schwab Corporation;2022-05-10;70.1;1;0;sma;0;usd
8481;BBG000C3FGH9;GHC;Graham Holdings Co;2022-05-10;614.15;0;1;sma;0;usd
8482;BBG000G3QLY3;AMP;Ameriprise Financial;2022-05-10;276.25;1;0;sma;0;usd
8483;BBG005H82GB2;CC;Chemours Company;2022-05-10;43.1;0;1;sma;0;usd
8484;BBG000CQV2N4;ICUI;ICU Medical Inc;2022-05-11;179.82;1;0;sma;0;usd
8485;BBG00JHNJW99;FOXA;Twenty-First Century Fox (A);2022-05-11;34.34;1;0;sma;0;usd
8486;BBG000QW7VC1;HCA;HCA Healthcare;2022-05-11;210.61;1;0;sma;0;usd
8487;BBG000DB3KT1;WTW;Willis Towers Watson;2022-05-11;210.23;1;0;sma;0;usd
8488;BBG004S68FR6;MTLRP;Мечел - Привилегированные акции;2022-05-12;215.95;1;0;sma;0;rub
8489;BBG000BNTW77;PRAA;PRA Group Inc;2022-05-12;37.12;1;0;sma;0;usd
8490;BBG000BMDBZ1;JBHT;JB Hunt;2022-05-12;177.22;1;0;sma;0;usd
8491;BBG00209SZJ7;INSP;Inspire Medical Systems Inc;2022-05-12;185.7;1;0;sma;0;usd
8492;BBG000C0LW92;BSX;Boston Scientific Corporation;2022-05-12;39.25;1;0;sma;0;usd
8493;BBG000BCMBG4;FTNT;Fortinet Inc;2022-05-12;60.72;1;0;sma;0;usd
8494;BBG000BKL348;GPC;Genuine Parts;2022-05-13;135.22;0;1;sma;0;usd
8495;BBG000BL0T06;UFPI;UUFP Industries, Inc;2022-05-13;79.38;1;0;sma;0;usd
8496;BBG000PRJ2Z9;SPR;Spirit AeroSystems Holdings;2022-05-13;32.19;1;0;sma;0;usd
8497;BBG000BDJL83;FDS;FactSet Research Systems Inc;2022-05-13;379.44;1;0;sma;0;usd
8498;BBG000DJN7L9;WSO;Watsco Inc;2022-05-13;256.02;1;0;sma;0;usd
8499;BBG009J8K7M0;NARI;Inari Medical Inc;2022-05-16;67.04;1;0;sma;0;usd
8500;BBG000VQWH86;BLNG;Белон;2022-05-17;9.8;1;0;sma;0;rub
8501;BBG000BCLYL9;MSM;MSC Industrial Direct Co Inc;2022-05-18;85.14;0;1;sma;0;usd
8502;BBG000BHRBT4;EGP;EastGroup Properties REIT;2022-05-18;163.47;1;0;sma;0;usd
8503;BBG000BF3G77;CBSH;Commerce Bancshares;2022-05-18;68.73;1;0;sma;0;usd
8504;BBG000BFZVH8;CNMD;CONMED Corporation;2022-05-19;110.67;1;0;sma;0;usd
8505;BBG000J2XL74;PM;Philip Morris;2022-05-19;106.37;0;1;sma;0;usd
8506;BBG000BLPBL5;AVB;AvalonBay Communities REIT;2022-05-19;204.91;1;0;sma;0;usd
8507;BBG000DTT624;ATRI;Atrion Corp;2022-05-19;617.71;1;0;sma;0;usd
8508;BBG000CGJMB9;ESS;Essex Property REIT;2022-05-19;283.2;1;0;sma;0;usd
